"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","149052","Сбор цен по всем товарам одним тестом","tests","Wed Oct 15 10:00:29 UTC 2025","failed","Wed Oct 15 10:02:58 UTC 2025","","test_pars","",""
