"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22232","test_vseinstrumenti_price[chromium]","tests","Mon Jul 28 13:18:45 GMT 2025","failed","Mon Jul 28 13:19:07 GMT 2025","","test_vi","",""
"","23861","Сбор цены с имитацией поведения пользователя","tests","Mon Jul 28 13:15:12 GMT 2025","passed","Mon Jul 28 13:15:36 GMT 2025","","test_pars","",""
"","8595","Сбор цены с имитацией поведения пользователя","tests","Mon Jul 28 13:13:39 GMT 2025","broken","Mon Jul 28 13:13:48 GMT 2025","","test_pars","",""
"Тест парсинга цен с сайта","26471","test_vseinstrumenti_prices[chromium]","tests","Mon Jul 28 13:17:28 GMT 2025","broken","Mon Jul 28 13:17:54 GMT 2025","","test_vi","",""
"","25351","Сбор цены с имитацией поведения пользователя","tests","Mon Jul 28 13:16:03 GMT 2025","passed","Mon Jul 28 13:16:28 GMT 2025","","test_pars","",""
"","27334","Сбор цены с имитацией поведения пользователя","tests","Mon Jul 28 13:15:36 GMT 2025","passed","Mon Jul 28 13:16:03 GMT 2025","","test_pars","",""
"","8433","Сбор цены с имитацией поведения пользователя","tests","Mon Jul 28 13:14:12 GMT 2025","broken","Mon Jul 28 13:14:21 GMT 2025","","test_pars","",""
"","8290","Сбор цены с имитацией поведения пользователя","tests","Mon Jul 28 13:14:48 GMT 2025","broken","Mon Jul 28 13:14:56 GMT 2025","","test_pars","",""
